DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:181| --- MQTT payload size:   622114
DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:182| --- UPD packets size:    0
DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:183| --- OTHERS packets size: 0
DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:184| --- TCP+UDP+OTHER size:  1154117
DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:185| --- TOTAL Frames size:   1868308
DEBUG   | 2017-10-11 16:00:25,880 | mqtt_performance_tester.analyze_with_dup:186| ---------------------------------------
INFO    | 2017-10-11 16:00:26,016 | mqtt_performance_tester.analyze_with_dup:268| [E2E Latency]  MIN: 1.8835067749023438e-05 AVG:0.32945524256624387 MAX:89.03503513336182
DEBUG   | 2017-10-11 16:00:29,848 | mqtt_performance_tester.analyze_with_dup:53 | Search data in 4373749 line of strings
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:163| ---------------------------------------
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:164| Detected 2827 MQTT packets
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:165| ---------------------------------------
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:167| --- n. 767 of MQTT msg: Connect Ack  
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:167| --- n. 576 of MQTT msg: Publish Message  
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:167| --- n. 548 of MQTT msg: Publish Ack  
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:167| --- n. 440 of MQTT msg: Disconnect Req  
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Connect Command  
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:168| ---------------------------------------
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:169| --- 2827 TOTAL MQTT msg exchanged 
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:170| ---------------------------------------
DEBUG   | 2017-10-11 16:00:34,819 | mqtt_performance_tester.analyze_with_dup:171| --- Total Message:       33014
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:172| --- N.Frames:            33014 
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:173| --- TCP Message:         6763 
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:174| --- MQTT Message:        2827
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:175| --- UDP Message:         0
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:176| --- OTHER Message:       23424
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:177| ---------------------------------------
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:178| --- TCP  packets size:   1742786
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:179| --- MQTT TCP size:       768831
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:180| --- TCP + TCP:MQTT size: 2511617
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:181| --- MQTT payload size:   756967
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:182| --- UPD packets size:    0
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:183| --- OTHERS packets size: 0
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:184| --- TCP+UDP+OTHER size:  2511617
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:185| --- TOTAL Frames size:   3705645
DEBUG   | 2017-10-11 16:00:34,820 | mqtt_performance_tester.analyze_with_dup:186| ---------------------------------------
INFO    | 2017-10-11 16:00:34,945 | mqtt_performance_tester.analyze_with_dup:268| [E2E Latency]  MIN: 9.059906005859375e-06 AVG:0.8210594242403967 MAX:75.77213907241821
DEBUG   | 2017-10-11 16:00:36,632 | mqtt_performance_tester.analyze_with_dup:53 | Search data in 2020889 line of strings
DEBUG   | 2017-10-11 16:00:38,240 | mqtt_performance_tester.analyze_with_dup:68 | INCAPSULATION...
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:163| ---------------------------------------
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:164| Detected 2617 MQTT packets
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:165| ---------------------------------------
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:167| --- n. 553 of MQTT msg: Connect Ack  
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:167| --- n. 505 of MQTT msg: Publish Message  
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:167| --- n. 559 of MQTT msg: Publish Ack  
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Disconnect Req  
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:167| --- n. 500 of MQTT msg: Connect Command  
DEBUG   | 2017-10-11 16:00:38,768 | mqtt_performance_tester.analyze_with_dup:168| ---------------------------------------
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:169| --- 2617 TOTAL MQTT msg exchanged 
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:170| ---------------------------------------
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:171| --- Total Message:       12412
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:172| --- N.Frames:            12412 
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:173| --- TCP Message:         5350 
DEBUG   | 2017-10-11 16:00:38,769 | mqtt_performance_tester.analyze_with_dup:174| --- MQTT Message:        2617
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:175| --- UDP Message:         0
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:176| --- OTHER Message:       4446
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:177| ---------------------------------------
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:178| --- TCP  packets size:   36128
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:179| --- MQTT TCP size:       94442
DEBUG   | 2017-10-11 16:00:38,770 | mqtt_performance_tester.analyze_with_dup:180| --- TCP + TCP:MQTT size: 130570
DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:181| --- MQTT payload size:   88419
DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:182| --- UPD packets size:    0
DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:183| --- OTHERS packets size: 0
DEBUG   | 2017-10-11 16:00:38,771 | mqtt_performance_tester.analyze_with_dup:184| --- TCP+UDP+OTHER size:  130570
